,Store,score,comment,address,phone_num,keyword_food,keyword_loc
1111,유가네닭갈비 명동역점,3.5,120,서울특별시 중구 명동8가길 19 2층,02-775-3392,닭갈비,서울 명동
1112,사계진미,3.5,29,서울특별시 중구 충무로1가 25-34번지 1층,02-3789-6939,닭갈비,서울 명동
1113,최고집숯불닭갈비,2.3,57,서울특별시 중구 명동8길 21-7,02-3789-3334,닭갈비,서울 명동
1114,충무로 닭갈비,4.2,74,서울특별시 중구 수표로6길 14,070-8947-7003,닭갈비,서울 명동
1115,촌놈숯불닭갈비,3.9,52,서울특별시 종로구 관철동 종로14길 9,번호 없음,닭갈비,서울 명동
1116,을지삼계탕,3.7,158,서울특별시 중구 을지로 99-1,02-2272-7780,닭갈비,서울 명동
1117,숯불통갈비집,3.0,11,서울특별시 중구 명동10길 7-4,02-752-8469,닭갈비,서울 명동
1118,우성닭갈비 종로점,4.1,64,서울특별시 종로구 관철동 종로8길 15-1,02-420-0053,닭갈비,서울 명동
1119,최강달인 춘천닭갈비,4.2,48,서울특별시 중구 필동2가 21-1,02-6369-1113,닭갈비,서울 명동
1120,강촌숯불닭갈비,4.2,151,서울특별시 종로구 인사동 종로9길 18,02-720-9272,닭갈비,서울 명동
1121,본가춘천닭갈비 광화문점,3.5,25,서울특별시 종로구 새문안로5길 5-1 2 층,02-730-9877,닭갈비,서울 명동
1122,인사동닭갈비수제막국수,3.6,33,서울특별시 종로구 인사동길 11-2,02-732-1339,닭갈비,서울 명동
1123,오근내5닭갈비 안녕인사동점,3.9,130,서울특별시 종로구 관훈동 인사동길 49 2층,02-733-0131,닭갈비,서울 명동
1124,홍춘천치즈닭갈비,3.1,19,서울특별시 중구 을지로6가 18-93,02-2273-7888,닭갈비,서울 명동
1125,강촌숯불닭갈비,4.3,91,서울특별시 용산구 후암동 102-30번지,번호 없음,닭갈비,서울 명동
1126,오븐에빠진닭 서울역점,3.8,224,서울특별시 중구 세종대로 7,02-776-5892,닭갈비,서울 명동
1127,은하수닭갈비,4.1,17,서울특별시 용산구 한강대로104길 77,010-5442-8277,닭갈비,서울 명동
1128,강촌숯불닭갈비,3.9,49,서울특별시 종로구 창신길 15-1,010-3763-7663,닭갈비,서울 명동
1129,오근내 닭갈비,4.2,1006,서울특별시 용산구 이촌로29길 15,02-797-0131,닭갈비,서울 명동
1130,유가네닭갈비 동대문점,3.4,13,서울특별시 중구 장충단로13길 5,02-2269-1240,닭갈비,서울 명동
1131,오근내2닭갈비,4.1,1101,서울특별시 용산구 한강로3가 40-9,02-798-0131,닭갈비,서울 명동
1132,BHC치킨 명동본점,4.0,1077,서울특별시 중구 명동7길 21,010-2076-9496,닭갈비,서울 명동
1133,진원조 닭한마리 관철점,3.8,56,서울특별시 종로구 삼일대로17길 17,02-734-3895,닭갈비,서울 명동
1134,춘천집닭갈비막국수,4.0,1017,서울특별시 서대문구 연세로5가길 1,02-325-2361,닭갈비,서울 명동
1135,콩불,3.8,108,서울특별시 중구 명동6길 15,02-318-2969,닭갈비,서울 명동
1136,강원집감자탕닭갈비,3.8,36,서울특별시 종로구 종로46길 12,02-744-6519,닭갈비,서울 명동
1137,원할머니보쌈족발 명동점,3.9,65,서울특별시 중구 명동9길 21 2층,02-318-5352,닭갈비,서울 명동
1138,평래옥,3.8,1784,서울특별시 중구 마른내로 21-1,02-2267-5892,닭갈비,서울 명동
1139,강촌 숯불닭갈비,4.2,16,서울특별시 용산구 신계동 5-1,02-706-7836,닭갈비,서울 명동
1140,마녀찜닭 과 닭갈비,4.2,70,서울특별시 마포구 와우산로19길 26,02-3144-3899,닭갈비,서울 명동
1141,계륵장군숯불닭갈비,4.2,25,서울특별시 마포구 연남동 연희로 43,02-333-8072,닭갈비,서울 명동
1142,강촌숯불닭갈비,4.3,72,서울특별시 중구 퇴계로31길 9,02-2277-9292,닭갈비,서울 명동
1143,신미경 홍대닭갈비,4.4,918,서울특별시 마포구 와우산로21길 31-10 1층,02-2245-5222,닭갈비,서울 명동
1144,유가네닭갈비 대학로점,3.7,74,서울특별시 종로구 이화동 대학로8가길 89 1층,번호 없음,닭갈비,서울 명동
1145,강촌숯불애닭갈비,4.1,125,서울특별시 용산구 한강로2가 2-141,02-792-9393,닭갈비,서울 명동
1146,여리네닭갈비,4.3,23,서울특별시 서대문구 홍제동 315-12번지 102호,02-396-3416,닭갈비,서울 명동
1147,봉탁 항아리바베큐,4.6,138,서울특별시 종로구 인사동 인사동길 13,02-723-5977,닭갈비,서울 명동
1148,약수참숯불닭갈비,4.3,24,서울특별시 중구 신당동 355-15,02-335-4300,닭갈비,서울 명동
1149,봉추찜닭 종로타워점,4.3,95,서울특별시 종로구 종로 51 종로타워 B1,02-722-6981,닭갈비,서울 명동
1150,오근내3닭갈비,4.1,176,서울특별시 용산구 효창동 효창원로69길 14,02-711-0131,닭갈비,서울 명동
1151,할매닭갈비,4.1,147,서울특별시 성북구 동선동 동소문로20길 37-10,02-928-0356,닭갈비,서울 명동
1152,유가네닭갈비 홍대2호점,3.8,97,서울특별시 마포구 홍익로3길 32,02-323-0239,닭갈비,서울 명동
1153,춘천닭갈비,4.0,18,홍제동 266-60번지 15호 서대문구 서울특별시 KR,02-379-8991,닭갈비,서울 명동
1154,그릴데미그라스,4.3,201,서울특별시 중구 삼일대로2길 50 오리엔스호텔&레지던스,02-723-1233,닭갈비,서울 명동
1155,고봉숯불닭갈비,4.5,72,서울특별시 강북구 미아동 699-44,02-989-6699,닭갈비,서울 명동
1156,CHAI797(차이797) 을지로점(시그니처타워),3.7,144,서울특별시 중구 청 청계천로 100 시그니처 타워 지하 1층,02-6020-0106,닭갈비,서울 명동
1157,류몽민,4.2,175,서울특별시 강남구 논현동 38-8 씨플레이스 2층,02-6404-8080,닭갈비,서울 명동
1158,장군닭갈비,3.9,24,서울특별시 서대문구 연세로9길 7 2층,010-9675-3222,닭갈비,서울 명동
1159,장인닭갈비 강남점,3.8,730,서울특별시 강남구 테헤란로1길 19 지하1층,02-3452-3441,닭갈비,서울 명동
1160,유가네 명동3호점,3.8,77,서울특별시 중구 명동 명동8나길 24,02-318-3367,닭갈비,서울 명동
1161,사계진미숯불닭갈비 무교점,3.7,13,서울특별시 중구 다동 다동길 17,02-777-2626,닭갈비,서울 명동
1162,춘천명가닭갈비,4.1,102,서울특별시,02-756-9393,닭갈비,서울 명동
1163,신라원삼계탕,4.1,76,서울특별시 중구 을지로2가 101-38,02-757-5446,닭갈비,서울 명동
1164,장수갈비집,4.0,354,서울특별시 중구 충무로1가 25-45,02-775-9292,닭갈비,서울 명동
1165,사계진미숯불닭갈비 종각점,4.3,67,서울특별시 종로구 관철동 우정국로2길 29,02-722-5757,닭갈비,서울 명동
1166,일도씨닭갈비 광화문점,4.6,181,서울특별시 파이낸스빌딩 지하 136 KR 서울특별시 중구 세종대로 2층,02-3789-9007,닭갈비,서울 명동
1167,용두동쭈꾸미닭갈비,3.8,26,서울특별시 종로구 수표로18길 6-4,02-2274-2170,닭갈비,서울 명동
1168,다원닭한마리빈대떡,4.2,21,초동 110번지 초동 1층 중구 서울특별시 KR,02-2273-0409,닭갈비,서울 명동
1169,내자동 춘천닭갈비,4.1,59,서울특별시 종로구 체부동 자하문로1길 26,02-738-2332,닭갈비,서울 명동
1170,소담집,3.9,31,서울특별시 중구 필동3가 12-1번지,02-2266-8450,닭갈비,서울 명동
1171,흑돈가,3.7,401,서울특별시 중구 명동7길 21,02-3789-0080,닭갈비,서울 명동
1172,일미리금계찜닭 명동점,4.0,189,서울특별시 중구 명동3길 40 금계찜닭 명동점 2층,02-3789-0220,닭갈비,서울 명동
1173,2.5닭갈비,4.3,151,서울특별시 중구 장충동2가 1-6,02-2261-5579,닭갈비,서울 명동
1174,명동교자 본점,4.2,9761,서울특별시 중구 명동10길 29,02-776-5348,닭갈비,서울 명동
1175,효계 을지로점,4.3,41,서울특별시 중구 을지로12길 17,050-71354-9215,닭갈비,서울 명동
1176,강촌숯불닭갈비,4.3,219,서울특별시 용산구 한강로3가 40-446,02-792-9293,닭갈비,서울 명동
1177,은화계,4.2,187,서울특별시 중구 퇴계로 374,02-2233-9992,닭갈비,서울 명동
1178,미친닭,4.1,128,서울특별시 종로구 삼일대로17길 42-4,02-722-9992,닭갈비,서울 명동
1179,만개 닭한마리,3.9,45,서울특별시 중구 을지로6가 17-2,02-2283-2235,닭갈비,서울 명동
1180,화로백서,4.1,39,서울특별시 중구 마른내로2길 24 1층,02-2275-2720,닭갈비,서울 명동
1181,박가부대찌개 서울스퀘어점,3.3,50,서울특별시 중구 남대문로5가 한강대로 416,02-6456-8989,닭갈비,서울 명동
1182,광양불고기본가,3.8,302,서울특별시 강남구 대치2동 도곡로99길 16,02-567-8494,불고기,서울 강남
1183,광양본가,4.0,275,서울특별시 강남구 역삼동 823 삼원타워 1층,02-555-8494,불고기,서울 강남
1184,돼지고추장불고기,4.5,20,서울특별시 강남구 논현1동 165-19,02-547-7633,불고기,서울 강남
1185,사리원 도곡점,4.0,461,서울특별시 강남구 도곡동 411-5,02-573-2202,불고기,서울 강남
1186,강경불고기 역삼점,4.0,38,서울특별시 강남구 강남대로94길 72 강경불고기 역삼점 1층,02-555-4085,불고기,서울 강남
1187,광양불고기 수서점,3.7,71,서울특별시 강남구 수서동,번호 없음,불고기,서울 강남
1188,세종한우,4.1,896,서울특별시 강남구 논현로 642,02-516-3330,불고기,서울 강남
1189,강남 돼지상회 무한리필,3.8,856,서울특별시 강남구 619 28 2층,02-561-8891,불고기,서울 강남
1190,십원집,4.0,171,서울특별시 강남구 도곡로3길 26,02-539-9295,불고기,서울 강남
1191,송화,4.6,189,서울특별시 강남구 역삼동 강남대로94길 69,02-561-6225,불고기,서울 강남
1192,강남불백 강남2호점,4.2,82,서울특별시 강남구 강남대로94길 21,02-501-8763,불고기,서울 강남
1193,한우경매마당,2.9,39,서울특별시 강남구 강남대로94길 34,02-568-1592,불고기,서울 강남
1194,남다른감자탕 역삼본점,4.0,498,서울특별시 강남구 역삼2동 도곡로 203,번호 없음,감자탕,서울 강남
1195,청년감자탕,4.3,34,서울특별시 강남구 역삼동 역삼로7길 17,02-423-9252,감자탕,서울 강남
1196,황토감자탕,3.6,237,서울특별시 강남구 테헤란로1길 20,02-557-8739,감자탕,서울 강남
1197,남다른감자탕 강남을지병원사거리점,4.1,200,서울특별시 강남구 논현로 750 선주빌딩 1층,02-514-2110,감자탕,서울 강남
1198,신동궁감자탕 역삼본점,4.0,540,서울특별시 강남구 테헤란로10길 11,02-555-3782,감자탕,서울 강남
1199,일품투가리감자탕-강남역점,3.9,60,서울특별시 서초구 효령로77길 14,02-522-8555,감자탕,서울 강남
1200,촌장골 감자탕,3.7,193,서울특별시 강남구 역삼로3길 22,02-508-2313,감자탕,서울 강남
1201,신동궁감자탕 선릉직영점,4.0,871,서울특별시 강남구 선릉로86길 39,02-558-7944,감자탕,서울 강남
1202,탕탕집 논현본점,4.3,405,서울특별시 강남구 논현1동 학동로4길 12,02-511-3235,감자탕,서울 강남
1203,한남동24시뼈다귀감자탕 분점 (구 보스턴),3.8,94,서울특별시 강남구 논현동 113-20 2층,02-512-9592,감자탕,서울 강남
1204,도마다리뼈다귀감자탕,4.0,75,서울특별시 강남구 삼성2동 116-6,02-555-2171,감자탕,서울 강남
1205,남다른감자탕 삼성역점,4.0,58,서울특별시 강남구 테헤란로92길 13,02-539-2110,감자탕,서울 강남
1206,맛뜸최가뼈다귀해장국 논현1호점,4.4,172,서울특별시 강남구 학동로37길 23,02-544-7109,감자탕,서울 강남
1207,삼식이감자탕,4.5,446,도곡동 413-7번지 101호 강남구 서울특별시 KR,02-415-5077,감자탕,서울 강남
1208,닭한마리감자탕,4.2,335,서울특별시 강남구 강남대로152길 13,02-515-5220,감자탕,서울 강남
1209,논현감자탕,3.3,75,서울특별시 강남구 논현동 90-6,02-548-1995,감자탕,서울 강남
1210,대청감자탕,4.1,69,서울특별시 강남구 개포동 14-1,02-445-8516,감자탕,서울 강남
1211,남다른감자탕 학동사거리점,4.0,189,서울특별시 강남구 논현동 99-1,02-542-2110,감자탕,서울 강남
1212,원가네감자탕,4.1,56,서울특별시 강남구 역삼로17길 60,02-555-5120,감자탕,서울 강남
1213,명가뼈다귀감자탕,4.1,22,서울특별시 강남구 일원동 645-9,02-3412-1621,감자탕,서울 강남
1214,원당뼈다귀감자탕 역삼점,3.7,247,서울특별시 강남구 강남대로94길 83,02-558-7768,감자탕,서울 강남
1215,24시뼈다귀감자탕뼈찜 삼성분점,3.8,59,서울특별시 강남구 삼성동,02-515-9592,감자탕,서울 강남
1216,원조감자탕 일미집 역삼점,4.4,149,서울특별시 강남구 역삼동 논현로 409,02-556-5501,감자탕,서울 강남
1217,참이맛감자탕강남역점,3.7,528,서울특별시 서초구 서초동 1302-43,02-3481-3399,감자탕,서울 강남
1218,백반감자탕,4.3,23,"24 지하 1층 106호 943, 번지 지하, 대치동 강남구 서울특별시",02-568-0117,감자탕,서울 강남
1219,탁골감자탕,3.9,26,서울특별시 강남구 압구정로50길 7,02-544-6278,감자탕,서울 강남
1220,호남마을,4.1,603,서울특별시 강남구 역삼로7길 2,02-556-7701,감자탕,서울 강남
1221,한사리감자탕&뼈구이 청담점,4.5,11,서울특별시 강남구 도산대로87길 11,번호 없음,감자탕,서울 강남
1222,양평해장국,3.4,17,서울특별시 강남구 역삼2동,02-564-3309,감자탕,서울 강남
1223,전주명가,4.1,13,서울특별시 강남구 강남대로 314,02-555-1775,감자탕,서울 강남
1224,농민 백암순대,4.5,2294,서울특별시 강남구 선릉로86길 40-4,02-555-9603,감자탕,서울 강남
1225,대청뼈다귀감자탕,3.9,162,서울특별시,02-445-6404,감자탕,서울 강남
1226,장수옥,4.0,35,서울특별시 강남구 강남대로62길 38,02-553-8427,감자탕,서울 강남
1227,이성원쉐프의 청년감자탕 본점,4.1,593,서울특별시 송파구 방이2동 오금로19길 5,02-3431-9252,감자탕,서울 강남
1228,범골,4.5,25,서울특별시 강남구 역삼동 721-11,02-539-8988,감자탕,서울 강남
1229,현대낙지집,3.6,160,서울특별시 강남구 압구정로14길 11,02-544-8020,감자탕,서울 강남
1230,주은감자탕,3.8,1178,서울특별시 송파구 삼전동 삼학사로 71,02-413-3670,감자탕,서울 강남
1231,할매순대국,3.4,94,서울특별시 강남구 도곡동 남부순환로378길 18,번호 없음,감자탕,서울 강남
1232,삼식이감자탕뼈해장국 교대점,4.3,125,서울특별시 서초구 서초3동 1562-1,번호 없음,감자탕,서울 강남
1233,24시뼈다귀감자탕,4.1,896,서울특별시 용산구 한남동 대사관로 73,02-790-8309,감자탕,서울 강남
1234,백암가선순대,3.6,18,대치동 976-7번지 1층 강남구 서울특별시 KR,02-538-9249,감자탕,서울 강남
1235,돈가네,4.3,35,서울특별시 강남구 도곡동 414-4,번호 없음,감자탕,서울 강남
1236,풍미감자탕,3.5,25,서초동 1557-20번지 1층 서초구 서울특별시 KR,02-525-5538,감자탕,서울 강남
1237,짬뽕지존 강남구청점,4.3,81,서울특별시 강남구 선릉로129길 16 보광빌딩 1층,02-547-1988,감자탕,서울 강남
1238,선릉순대국,4.2,418,서울특별시 강남구 언주로98길 26,02-569-1517,감자탕,서울 강남
1239,호남집 뼈다귀 감자탕,4.3,273,서울특별시 서초구 효령로 257,02-523-5468,감자탕,서울 강남
1240,신미식당,4.2,344,서울특별시 강남구 압구정로 214,02-516-4900,감자탕,서울 강남
1241,대운식당,4.3,113,서울특별시 강남구 역삼동 830-54,02-564-4559,감자탕,서울 강남
1242,서울감자탕,3.8,19,서울특별시 강동구 천호대로 1116,02-484-8337,감자탕,서울 강남
